id,text,retweet_count,reply_count,like_count
1464071833100042244,"Good job pandemic, I lost my early twenties in a blink of an eye and there’s not much to remember. https://t.co/8cyHXIiLlF",0,0,0
1464071830008840198,"As of 11/25/2021...... The GOP have hit the body count bonanza 798,551 dead Americans from the corona.. Virus ... thanks GOP https://t.co/OcPERDe4f8",0,0,0
1464071828708765730,YURI DOESN’T HAVE COVID 😭🙏🏼🙏🏼🙏🏼🙏🏼✨,0,0,0
1464071824417992754,"It’s too early to know how deadly the new COVID variant is, especially among the vaccinated. That is all. https://t.co/7bAhmBUzOp",0,0,0
1464071823646072834,"The majority has spoken 🤷🏻‍♂️ 

https://t.co/W3YqqctVoK",0,0,0
1464071823616741380,"👇🤣
“We may well need a new vaccine for coronavirus, maybe not every year but maybe every couple of years,"" Professor Booy said. https://t.co/OwNR6W4xef",0,0,0
1464071820856868872,Eight out of 10 Chinese tourists will only visit Covid-zero places overseas https://t.co/RH3th5m2LG https://t.co/kqYNTNqoKo,0,0,0
1464071820345176066,#COVID19 hits #tuberculosis case notification in #Odisha https://t.co/lqhqFnJl7t via @NewIndianXpress,0,0,0
1464071818864513026,"It's about choice (albeit misinformed) not access - The Gisborne Herald: If Lady Tureiti Moxon is so concerned about Māori vaccination rates, why are 31 of her own staff at Oranga Tamariki on “special” leave for ... https://t.co/9qK9iG26x0",0,0,0
1464071817857941505,These three frauds turned against each other 。 #bannon#、#covid-19# https://t.co/q212uUoA0o,0,0,0
1464071816192802823,"[TRANS] Luckily I was tested negative 🙏🏻 

You must have been worried .. 😢

I will get back to my normal life

I am so thankful for my life now..

Everyone please

be careful of COVID-19

Take care of your health https://t.co/K8AYJo2UyR",3,0,2
1464071816163385345,"New #COVID19 variant will be called #Nu… that’s handy.

#NuVariant #coronavirus #Covid https://t.co/l5H7zg4bwR",0,0,0
1464071811423821831,"I didn’t need to pay for the FOI I filed with Island Health for school data, but it looks like that’s about to change. Frustratingly sad. #bcpoli https://t.co/DayKLPlRyG https://t.co/ioSU1uQGVl",0,0,0
1464071809540575237,Emergency meeting called for contagious COVID-19 variant found in South Africa https://t.co/iZNH7fTlVZ #10news #news #wtsp https://t.co/jzeOTR7lm0,0,0,0
1464071808525606917,"Comirnaty booster shot, done. I am a CoronaVac (Sinovac) and Comirnaty (Pfizer-BioNTech) recipient. #COVID19 #boostershot https://t.co/I49IDJLKm8",0,0,0
1464071808316059662,New2Trip: Association between glucocorticoids treatment &amp; viral clearance delay in patients w/ COVID-19: systematic review &amp; meta-analysis https://t.co/XljROpbWAn,0,0,0
1464071808236208134,"Whether in closed #HongKong or open Singapore, the rich have economic immunity to Covid-19. It’s the poor who suffer
https://t.co/cXd6GtjUvS https://t.co/KiZkIafxZF",0,0,0
1464071807925772291,"If someone has a copy of the Tucson COVID-19 Medical Exemption Form or Religious Accommodation Form, can you please send me a copy ASAP?

Thank you!

@GarretLewis",0,0,0
1464071806961262593,COVID: Centre warns states against new variant found in South Africa https://t.co/ZxuBtKQx0D,0,0,0
1464071804218224669,AstraZeneca trials show antibody drug more than 80% effective at preventing COVID-19 https://t.co/H9RZTAjeTO,0,0,0
1464071799109570560,"New covid variant discovered during super illiquid market???

Someone must be looking to add to longs at better prices!! https://t.co/gTQbaOpMvZ",0,0,0
1464071794327969793,"the shaming the news does, and pictures they paint of the unvaccinated for the people who are is hilarious 

good god. 

idk how shit has gotten this ugly w this vaccine stuff. it’s nasty on both sides.",0,0,0
1464071794000687104,A New Monster COVID Virus spreading in South Africa https://t.co/zRZkjnF37O,0,1,0
