,so,pr,po,sn,eo,pn,en,sr,er
especially,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
essay,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
etc,0.4054651081081644,0.4054651081081644,0.8109302162163288,0.0,0.4054651081081644,0.4054651081081644,0.0,0.4054651081081644,0.0
ethical,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eua,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
evaluate,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
evasive,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
evening,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
event,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
everyday,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everything!!i,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evidence,1.1755733298042381,0.5877866649021191,0.0,1.7633599947063572,0.0,1.7633599947063572,0.0,1.1755733298042381,0.0
evil,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
exactly,0.0,1.5040773967762742,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0
example,0.0,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
exceed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
excellence,0.0,0.0,0.0,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0
excessive,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exclude,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
exclusion,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
excuse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
execute,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exempt,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
exemption,0.5877866649021191,0.5877866649021191,0.5877866649021191,0.0,0.0,0.5877866649021191,0.0,0.5877866649021191,0.0
exercise,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0
exist,0.0,2.4327906486489863,0.8109302162163288,1.6218604324326575,0.0,0.0,0.8109302162163288,0.0,0.0
expand,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expect,0.0,1.6218604324326575,0.8109302162163288,0.0,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
expectancy,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
experience,0.5877866649021191,0.5877866649021191,1.1755733298042381,2.9389333245105953,0.0,0.0,0.0,1.1755733298042381,0.0
experiment,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
experimental,2.3511466596084762,0.5877866649021191,1.1755733298042381,0.0,0.5877866649021191,0.0,0.0,1.1755733298042381,0.0
expert,0.0,1.0986122886681098,3.295836866004329,0.0,0.0,1.0986122886681098,0.0,0.0,0.0
explain,0.0,0.0,0.0,2.1972245773362196,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0
explaining,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
explode,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
exploitation,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expose,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
ext,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
extra,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0
extreme,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
extremist,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eyes,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f*cke,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
factor,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fade,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
fail,0.25131442828090617,0.25131442828090617,0.25131442828090617,0.7539432848427186,0.0,1.0052577131236247,0.25131442828090617,0.25131442828090617,0.0
failu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
failure,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
fair,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
faith,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
faithfully,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
fake,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
fakenewsvariant,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
fall,4.512232190328822,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,0.0
false,0.0,0.0,3.0081547935525483,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
falsi,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
family,0.8109302162163288,0.0,1.6218604324326575,1.6218604324326575,0.0,2.4327906486489863,0.0,0.0,0.0
famous,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
fan,7.520386983881371,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
fascism,0.0,3.0081547935525483,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
fashionable,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fast,0.8109302162163288,0.8109302162163288,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0,0.0,0.0
father,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fauci,0.0,1.0986122886681098,2.1972245773362196,0.0,0.0,0.0,0.0,1.0986122886681098,0.0
favor,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
fbi,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
fcke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
fear,0.0,2.9389333245105953,1.1755733298042381,0.0,0.0,0.5877866649021191,0.5877866649021191,1.1755733298042381,0.0
fearlessly,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
fearmongere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
feature,0.0,0.0,0.0,8.788898309344878,0.0,0.0,0.0,0.0,0.0
federal,0.0,1.6218604324326575,0.4054651081081644,0.8109302162163288,0.4054651081081644,2.4327906486489863,0.4054651081081644,0.0,0.0
feel,6.46565331392331,0.5877866649021191,2.9389333245105953,0.0,0.0,1.1755733298042381,0.0,0.5877866649021191,0.0
fella,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
fellow,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fema,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0
festive,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0
fever,4.512232190328822,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
fiction,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
field,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
fight,0.0,0.8109302162163288,3.243720864865315,1.6218604324326575,0.0,1.6218604324326575,0.0,0.0,0.0
figure,0.0,0.0,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,0.0
fihj,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
fill,2.1972245773362196,0.0,1.0986122886681098,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
filler,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
final,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,3.295836866004329,1.0986122886681098,0.0
finally,0.0,1.6218604324326575,1.6218604324326575,0.8109302162163288,0.0,0.8109302162163288,0.0,0.0,0.0
fine,0.8109302162163288,2.4327906486489863,0.8109302162163288,0.0,0.0,1.6218604324326575,0.0,0.0,0.0
finger,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
finna,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fire,0.0,7.520386983881371,0.0,0.0,0.0,3.0081547935525483,0.0,0.0,0.0
firetheucp,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fit,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fix,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
fkn,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
flag,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
fleece,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flight,1.6218604324326575,0.8109302162163288,0.8109302162163288,0.0,0.0,0.0,0.0,0.8109302162163288,0.0
flippy,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
float,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
floppy,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
flu,0.8109302162163288,0.4054651081081644,2.027325540540822,0.4054651081081644,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
fluseason,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
fluvaccine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
fly,1.1755733298042381,0.0,0.5877866649021191,0.5877866649021191,0.0,1.1755733298042381,0.0,1.7633599947063572,0.0
flyer,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
focus,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
folk,0.0,5.493061443340549,0.0,0.0,0.0,1.0986122886681098,0.0,3.295836866004329,0.0
follow,0.0,1.7633599947063572,2.3511466596084762,0.0,0.5877866649021191,1.7633599947063572,0.0,1.7633599947063572,0.0
foofighter,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foot,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
football,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
footballer,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forbid,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
force,1.1755733298042381,4.7022933192169525,5.877866649021191,0.0,0.0,5.290079984119071,0.0,0.5877866649021191,0.0
forcefully,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foreign,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forgot,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
form,0.8109302162163288,1.6218604324326575,0.8109302162163288,0.0,0.0,0.8109302162163288,0.0,0.0,0.0
forth,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forward,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
forward//,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foul,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
founder,0.0,0.0,0.0,1.5040773967762742,0.0,6.016309587105097,0.0,0.0,0.0
foxnew,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
fr,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
freak,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
free,0.5877866649021191,0.5877866649021191,0.5877866649021191,0.5877866649021191,0.0,1.1755733298042381,0.0,0.0,0.0
freedom,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
freeze,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
frequently,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
friend,0.0,0.0,3.0081547935525483,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
frightening,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontline,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
fuandyourmandate,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuck,2.1972245773362196,2.1972245773362196,3.295836866004329,0.0,0.0,0.0,0.0,0.0,0.0
fuckin,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
fucking,4.512232190328822,0.0,6.016309587105097,0.0,0.0,0.0,0.0,0.0,0.0
fudge,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuk,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fun,0.0,0.0,3.0081547935525483,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
fund,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
fundamental,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
funding,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
funny,1.6218604324326575,0.0,0.8109302162163288,0.0,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
furious,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
future,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0
fuxke,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f’k,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
game,4.865581297297973,0.0,1.6218604324326575,0.0,0.8109302162163288,0.8109302162163288,0.0,0.0,0.0
gang,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
gather,0.0,0.0,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0
gathering,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gear,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
geezer,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gelato,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
gene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0
generate,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
generation,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
genius,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genocide,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
genuinely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
german,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
gettin,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
getting,0.0,0.0,3.0081547935525483,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
getvaccinate,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
ghetto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
giant,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
girl,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
girldad,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
glad,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0,3.0081547935525483,0.0
glass,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
global,0.0,0.0,4.394449154672439,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0
globe,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
glue,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goafterthenovax,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
goal,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
gobble,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
god,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
goddamn,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0
gov't,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
government,0.5877866649021191,6.46565331392331,5.290079984119071,0.0,0.0,10.580159968238142,0.5877866649021191,0.0,0.0
governmentshutdown,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
govt,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
grade,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grader,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
graduation,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grandparent,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
grant,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
graphic,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
grasp,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
grave,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
greed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
greek,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0.0
ground,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grow,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
grownup,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
guard,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guess,1.6218604324326575,0.0,1.6218604324326575,0.0,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
guidance,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
guideline,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guinea,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
gun,0.0,0.0,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0
gut,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guy,2.1972245773362196,0.0,7.690286020676768,0.0,0.0,0.0,0.0,3.295836866004329,0.0
gym,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
hai,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
half,0.8109302162163288,0.8109302162163288,0.8109302162163288,0.0,0.0,0.0,0.8109302162163288,0.0,0.0
halt,2.1972245773362196,0.0,0.0,3.295836866004329,0.0,3.295836866004329,0.0,0.0,0.0
hand,0.0,1.6218604324326575,0.8109302162163288,0.8109302162163288,0.0,0.0,0.0,0.8109302162163288,0.0
handle,0.0,0.0,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0
handler,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
hang,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hanging,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
happen,2.3511466596084762,1.1755733298042381,1.7633599947063572,0.5877866649021191,0.0,0.5877866649021191,0.0,0.0,0.0
happy,0.0,0.0,8.788898309344878,0.0,0.0,0.0,0.0,0.0,0.0
hard,1.7633599947063572,0.0,2.3511466596084762,0.0,0.0,0.5877866649021191,0.5877866649021191,0.5877866649021191,0.0
harm,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0
harmful,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hassle,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
hasten,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hate,1.5040773967762742,0.0,10.528541777433919,0.0,0.0,0.0,0.0,0.0,0.0
haul,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hazardous,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
head,0.0,2.4327906486489863,0.8109302162163288,2.4327906486489863,0.0,1.6218604324326575,0.0,0.0,0.0
headache,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
headline,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
health,0.5026288565618123,1.2565721414045308,2.2618298545281554,1.2565721414045308,0.0,1.0052577131236247,0.5026288565618123,0.5026288565618123,0.0
"health""",0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthcare,0.0,2.1972245773362196,1.0986122886681098,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
healthy,3.295836866004329,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
hear,0.0,2.4327906486489863,3.243720864865315,0.8109302162163288,0.0,0.0,0.0,0.8109302162163288,0.0
heart,4.054651081081644,0.0,0.8109302162163288,0.8109302162163288,0.0,0.0,0.0,0.8109302162163288,0.0
heavy,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
hell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0
hella,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
help,0.0,1.1755733298042381,2.9389333245105953,1.1755733298042381,0.0,1.7633599947063572,0.5877866649021191,0.0,0.0
helpful,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hematologic,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
herd,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
hesitancy,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0
hesitate,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
hey,1.0986122886681098,2.1972245773362196,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0
hi,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
hide,0.0,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
highlight,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
highly,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
hike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
hip,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
history,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
hit,2.1972245773362196,0.0,4.394449154672439,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
hoard,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
hoe,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hold,0.0,0.0,1.6218604324326575,0.0,0.0,3.243720864865315,0.8109302162163288,0.8109302162163288,0.0
holiday,2.1972245773362196,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0
holy,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
home,0.5026288565618123,0.7539432848427186,0.25131442828090617,0.5026288565618123,0.25131442828090617,0.25131442828090617,0.0,0.5026288565618123,0.0
hood,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
hop,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
hope,1.1755733298042381,0.5877866649021191,2.9389333245105953,0.5877866649021191,0.0,0.0,0.0,1.1755733298042381,0.0
horrible,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
horror,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
hospital,0.5877866649021191,0.0,0.5877866649021191,0.5877866649021191,0.0,1.1755733298042381,0.0,1.1755733298042381,0.0
hospitalisation,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
hospitalization,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,3.295836866004329,0.0
hospitalize,0.8109302162163288,0.0,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0,1.6218604324326575,0.0
host,1.5040773967762742,0.0,0.0,0.0,0.0,3.0081547935525483,0.0,0.0,0.0
hot,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
hour,0.8109302162163288,0.0,3.243720864865315,0.0,0.0,1.6218604324326575,0.0,1.6218604324326575,0.0
house,0.0,0.0,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0
hubby,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
human,0.8109302162163288,1.6218604324326575,2.4327906486489863,0.0,0.0,0.8109302162163288,0.0,0.0,0.0
humanity,1.5040773967762742,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
hunch,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0
hundred,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,2.1972245773362196,0.0,0.0
husband,4.512232190328822,0.0,0.0,0.0,0.0,3.0081547935525483,0.0,0.0,0.0
hyaluronidase,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
hygiene,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
hyperventilating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
hypocrisy,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
hypocrite,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i.e.,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
